,timestamp,likes,retweets,source,length,sentiment,tweet
85,2018-10-24 20:20:17,29,3,Twitter Web Client,297,1,".@cppenv graphic design student Carlos Aceytuno submitted the winning design for the 2019 @CPRoseFloat “Far Out Frequencies.” 🎸👽⭐️

""I immediately thought of space and aliens, and this was further enhanced by the fact that I love science fiction."" 

https://t.co/CUP0oS5Tk4 https://t.co/BFThjINWUS"
86,2018-10-24 19:52:35,0,0,TweetDeck,199,1,@itony123_ @calpolypomona Hey! There's always the possibility that more sections will open -- reach out to the CE department to see what their plans are. DM us if you get stuck / have more questions.
87,2018-10-24 19:38:08,1,0,Twitter for iPhone,61,0,@calpolypomona can y’all please add another CE 1011L class? 😪
88,2018-10-24 19:07:17,7,1,Twitter Lite,124,1,Beautiful blooms for my beautiful coworkers! Thanks @CalPolyRF at @calpolypomona ☺️💐 #petalitforward https://t.co/GL5WytwI0b
89,2018-10-24 18:45:18,0,0,Twitter for iPad,255,1,Midfielder Leobardo Segundo shares his plans on reaching his career goal and that extra something the team needs to log more wins. #soccer #collegesports #athlete #MustangPride ⚽️ #menssoccer @ERHSOfficial  @calpolypomona #ERHSalum https://t.co/NeK4RUqeHr
90,2018-10-24 18:26:28,0,0,Google,132,1,Cal Poly Pomona Makes Strong Progress on CSU’s Graduation Initiative https://t.co/SrnJ4rW96K #inlandempire #education #calpolypomona
91,2018-10-24 18:06:08,3,0,Twitter Web Client,94,1,ive seen this on campus and always wondered what it is that So Cool!!! https://t.co/zKNcRfqQVH
92,2018-10-24 18:04:00,6,1,Twitter for iPhone,226,0,Thank you @CalPolyPomona for the opportunity to guest lecture on #transparency in local government. Our largest investment should be in the next generation so that we can have a brighter future for all. https://t.co/MP7inUySzY
93,2018-10-24 17:29:31,8,1,HubSpot,141,1,Cal Poly Pomona Makes Strong Progress on CSU’s Graduation Initiative https://t.co/rBcME80B9n @calstate @calpolypomona https://t.co/NbOfKWDfX7
94,2018-10-24 17:23:39,1,0,Twitter Web Client,278,0,"hello everyone, publishing workshop is happening this Thursday.... Don't miss the opportunity to meet with editors from Pomona Valley Review, Stanford University Press, and Los Angeles Review of Books #calpolypomona #Harvestcpp #class #Pomonavalleyreview https://t.co/ybMYnc1taC"
95,2018-10-24 17:04:26,3,0,Twitter for Android,79,0,"My Bronco ID has 2 zeros in front of it

@calpolypomona https://t.co/H4UNjaTarY"
96,2018-10-24 16:57:15,0,0,TweetDeck,170,-1,@ElNegroJefe00 @calpolypomona Hey! We're sorry that you're running into enrollment issues -- we can help you troubleshoot / strategize the waitlisted class. Send us a DM.
97,2018-10-24 16:50:59,0,0,Twitter for iPhone,78,-1,"@calpolypomona 
Every quarter
Every semester
I’m tired https://t.co/4EBxx1lfRx"
98,2018-10-24 16:18:31,22,3,Twitter Web Client,295,1,"CPP Architecture @cppenv and @cppengineering students designed a functional prototype inspired by the ‘roly poly’ bug called the Mars Habitation Module (CPP-HAB). Since May, CPP-HAB has been presented at 5 professional conferences. Read more here: https://t.co/SMlLwmrQe4 https://t.co/Hjjjp8453m"
99,2018-10-24 15:36:03,0,0,Twitter Web Client,131,0,@linchikwok @cppenv @CBACPP @cppengineering @CPPAgri Thank you for pointing that out. We adjusted the list: https://t.co/PawCGeVEne
100,2018-10-24 06:59:19,1,0,Twitter Web Client,97,-1,@katyintoit @calpolypomona there was already a stabbing 😳😳 i dont want to be put on any lists😳😳😳😳
101,2018-10-24 06:52:58,1,0,Twitter for iPhone,32,0,@jinsoecl @calpolypomona get her
102,2018-10-24 06:20:36,0,0,Twitter for iPhone,127,0,@calpolypomona @cppenv @CBACPP @cppengineering @CPPAgri Collins is not listed in the news release. Add Collins to the list too?
103,2018-10-24 01:15:06,3,0,Hootsuite Inc.,261,-1,Enter your dog in a #CostumeContest this Sunday at the @calpolypomona #PumpkinPatch! Registration starts at 11 by the hay pyramid. Contest begins at 1. Space limited. All dogs must be on leash and well behaved at all times! #FinalWeekend https://t.co/F2FUFSHSW3
104,2018-10-24 00:14:49,28,18,Twitter Web Client,297,1,"Cal Poly Pomona is a national leader in awarding bachelor degrees to minority students in Architecture @cppenv, Hospitality management, Business @CBACPP, Engineering @cppengineering, and Agriculture @CPPAgri. 

Find out more about the rankings here: https://t.co/PawCGeVEne https://t.co/SyhGwCjxPE"
105,2018-10-23 23:23:52,0,0,TweetDeck,161,0,"@Andres301_ @calpolypomona If you DM us and tell us what classes you need, we can help you strategize how to get into them or figure out who you need to talk to."
106,2018-10-23 23:13:51,0,0,Twitter for iPhone,60,1,@cppbac @calpolypomona Add more classes and then we can talk
107,2018-10-23 22:50:16,0,0,TweetDeck,127,-1,"@Andres301_ @calpolypomona Hey! We're sorry that registration is frustrating -- if you need help troubleshooting, send us a DM."
108,2018-10-23 22:33:06,1,2,Twitter for iPhone,69,1,@calpolypomona you just love screwing over students with registration
109,2018-10-23 19:28:03,3,1,Twitter for iPhone,303,1,"If you are interested in touring Cal Poly Pomona on October 29th or UC Irvine on November 17th, pick up a permission slip in the counseling office. Priority will be given to the first 50 juniors &amp; seniors who are on track to meet the A-G requirements @calpolypomona @UCIrvine https://t.co/BP9xC2WTeT"
110,2018-10-23 18:58:50,6,1,Twitter Web Client,283,1,"Are you safe online? 🖥 Come to the @cppcyberfair on Oct. 25 to learn how to protect your online identity. Listen to presentations from @IBM, @northropgrumman, @cylanceinc and @Cisco and participate in hands-on demos. More details here: https://t.co/7vaAU8NWcv https://t.co/fOI6OrV0YI"
111,2018-10-23 18:57:39,2,0,Twitter for iPhone,143,1,"So apparently it’s spirit week at @calpolypomona ...midterms have me so out of the loop, luckily i wore my alumni hoodie today...go broncos!! 🐎"
112,2018-10-23 18:57:18,1,0,Twitter for iPhone,90,0,@AlinaAK talking about the @NASAJPL #HabEx mission @calpolypomona. https://t.co/IynFddTkx1
113,2018-10-23 18:46:02,14,6,Twitter Web Client,300,1,".@cppbroncos Women's XC took 2nd place at the Festival Year Fiasco on Saturday. The Broncos have placed in the Top 5 in three out of their four races this fall. They are ready to race at the 2018 @goccaa Championship on Sat, Nov. 3. Full results here: https://t.co/kLumg5r6Gw. https://t.co/mo98fK4Mql"
114,2018-10-23 17:28:54,18,3,Twitter Web Client,302,1,".@cppbroncos Men's XC took home their third 1st-place finish this season at the Festival Year Fiasco. 5 CPP runners finished in the Top 12 of the 8k race. The runners will be back at CSUSB for the 2018 @goccaa Champions on Sat, Nov. 3. Full results here: https://t.co/UTqYcdF3jw https://t.co/MUc36x17F9"
115,2018-10-23 16:26:16,1,0,TweetDeck,169,1,"@aykrico @calpolypomona Hey! If there's anything we can help with regarding registration and conversion, or you just have general questions, send us a DM -- we can help!"
116,2018-10-23 16:11:58,1,0,Twitter Lite,75,0,"Semester conversion at @calpolypomona  has been such a flop, nothing works!"
117,2018-10-23 15:42:44,4,3,Twitter for iPhone,208,1,"Petting zoo, corn maze, pumpkins and more! The Armenian Duo takes a trip to a Pumpkin Festival! #Ep15

Join the Journey, Enjoy, &amp; Sub! 

@calpolypomona #October 

#PezfortheSol 👻🎃

https://t.co/KwaK076UOE"
118,2018-10-23 15:29:58,1,0,TweetDeck,213,1,"@melbalderama @calpolypomona We'll send you and other CPP students an email when it's back up, which should happen in the next two weeks. If you have any other questions, send us a DM -- we'll help as best we can."
119,2018-10-23 15:29:21,0,0,TweetDeck,260,1,"@melbalderama @calpolypomona Hi! We saw that you left the same comment on Instagram, but we'll answer you here too -- we know it sucks that the form has been down, and we appreciate your patience. We've been updating it to make sure it's all good for semesters"
120,2018-10-23 14:56:19,1,0,Instagram,173,1,"Ready to manifest positivity today? I am. 👍😀

#CalPolyPomona #tuesdaymotivation #Manifest
#soulmates #wealth #health #scorpioseason @ Cal Poly Pomona https://t.co/aSJZKYIfRm"
121,2018-10-23 13:22:58,10,2,Twitter Web Client,122,1,"What an honor from @WhaHistory! Congrats to Terry Young @calpolypomona!!
#envhist #twitterstorians https://t.co/5SMOD7pbku"
122,2018-10-23 02:43:39,10,1,Twitter for iPhone,275,1,So happy to be a part of this first grade team! The kids were so engaged and learned so much about agriculture and how our needs are met. Incredible launch to another great PBL unit! Thank you @NearlyMrsShaw @MrsPoitou @calpolypomona and Mr. Escobar!! https://t.co/YBMYKFxRfR
123,2018-10-23 00:37:44,1,0,Twitter for iPhone,79,1,happy national nut day to all my cowpowlypowmownow nuts https://t.co/MXI37Wxkv5
