,timestamp,tweet
54,2018-10-27 21:46:25,"Deroy Murdock: This may be the midterm elections' biggest secret

https://t.co/OhCp8VuaWW"
55,2018-10-27 21:46:19,@BroxtonSpring @LuKirk9 I know. I have pre midterm election anxiety.
56,2018-10-27 21:46:12,The Midterm Elections Are a Referendum on Donald Trump https://t.co/BjhTZlrYPy
57,2018-10-27 21:46:03,@Kellyannepolls What are your greatest concerns when voting during midterm elections? (Choose your top 3) - AMAC - The Association of Mature American Citizens https://t.co/8KxsehJkqr
58,2018-10-27 21:46:03,"""during the entire two-week early voting period in the last midterm election in 2014. So far this year, 19.8 percent of the 12.3 million registered voters in those 30 counties have voted."" https://t.co/jRSexsgVRj"
59,2018-10-27 21:45:49,"@realDonaldTrump are lying to you about pre existing 
Conditions. They want your vote. Just like last time. Don't get sucker punched again
Trump tax scam:  Failed except for the wealthy
Trump health care failed 
Trump screw midterm elections using rigged voting machines."
60,2018-10-27 21:45:33,"@WhiteHouse @realDonaldTrump First the “bomber”, now this- so close to midterm elections. Sorry, but it all seems FISHY to me..."
61,2018-10-27 21:45:30,".@JoeSeales my wife and I have been enjoying the @POTUS 's #Midterm #MAGA 🇺🇸 rallies on @RSBNetwork !

@LaineSummer81"
62,2018-10-27 21:45:25,Donald Trump: ‘Bomb’ Media Coverage Slowing Republican Midterm Momentum https://t.co/ciPKtEoLiB via @BreitbartNews
63,2018-10-27 21:45:21,"@ScottPresler You guys pulled off a miracle in 2016. Left was unhinged then &amp; after your win, they totally lost it. Now they are like a rabid dog. Their only alternative is to destroy him. This is so dangerous. Do not allow them to take your victory away from you. Get this man his midterm win!"
64,2018-10-27 21:45:11,"@DailyCaller @SenBlumenthal And here we go again blaming the gun not the person. 
#unflippingbelieveable
They keep talking that chit and doing what they're doing  there want be any democrats  voted in this midterm. 
 Wouldn't that be wonderful if that actually happened."
65,2018-10-27 21:45:06,"- I’ll be posting little by little, I’ve got a midterm to study for school! 
- ⬇️
- Follow @WritesMelissa for more
- ⬇️
- Credit to owner.
#writerscommunity #rhsin #writerofig… https://t.co/Au5nVMGENn"
66,2018-10-27 21:44:55,"Lou Dobbs promotes conspiracy theory that Democrats sent explosive devices to Clinton, Obama, and Soros to improve midterm chances https://t.co/Vxvw2D5yYv"
67,2018-10-27 21:44:36,"I have been able to get 4 people who where uncommitted to voting in the Midterm elections to not only vote but to early vote
Looking to get at least 1 more person to vote
Come on people I have MS don't make me chase you down https://t.co/Jbd8Ty89rk"
68,2018-10-27 21:44:35,"i been feelin unmotivated at school and not smart at all but i took my midterm today and checked on my other grades, turns out i got A’s on all five of them :,)"
69,2018-10-27 21:44:31,"The USA has a new and horrifying season: Midterm Fever, when right wing domestic terrorists lose their grip and start hunting people with whom they disagree. #MidtermFever #Trump #GOP #Republicans"
70,2018-10-27 21:44:30,"Deroy Murdock: This may be the midterm elections' biggest secret

https://t.co/kuwGWaiHZw"
71,2018-10-27 21:44:06,"Thursdays episode of 'The Daily' speaks to what I had pretty much figured out as I've wondered how the hell we got here. Newt + Tom Delay in the House. 

""How 1994 Gave Us Today’s Politics"" https://t.co/23iuPqebzM"
72,2018-10-27 21:43:52,A 2018 Arizona midterm analysis by @norrande! https://t.co/BxWxeikDNw
73,2018-10-27 21:43:51,"Hey Congressman Scalise, you R a Health Care Stripper &amp; not in 10 lifetimes would I cast my vote for you!I’ll tell U who i did cast my vote in Louisiana’s Early Voting Process for this year’s Midterm....Military Veteran, Dr. Tamie Savoie!  U Health Care Stripper!  GO Savoie!"
74,2018-10-27 21:43:49,Deroy Murdock: This may be the midterm elections' biggest secret https://t.co/ZYCKZEaMy8 #FoxNews
75,2018-10-27 21:43:46,"I took this video as I was walking in to vote. The political climate that we’re living in is only temporary IF we hit the polls! Check out the midterm election special with Angela Rye and celebrity guests this Sunday, October 28th at 10pm EST on @BET.  #BETVote #sponsored https://t.co/Z87rWujPbh"
76,2018-10-27 21:43:45,"Got a call from a person wanting to know it I planned on voting. “Sir will you vote midterm” Yes, my reply. “What’s your affiliation?”  American, my reply. “Oh, so your Republican.” Phone went dead!"
77,2018-10-27 21:43:45,"Don’t forget to vote 🗳 in the midterm elections. Make your voice be heard. No te quedes en tu casa, sal a votar. #Pioneers https://t.co/1ei9hzFzY8"
78,2018-10-27 21:43:44,Michelle Obama wants you to start a voting squad to ensure turnout in the midterm elections. https://t.co/QDl16qa3Hq via @HuffPostPol #MidtermElections #VoteEarly
79,2018-10-27 21:43:30,"After stressing over my midterm, I’m finally otw southbound! Few more hours...

@mor1019 #DyisIsItManila Sugarol by Maris Racal"
80,2018-10-27 21:43:27,"I didn't go to the tour cause I had a math midterm the next day. I regret it everyday now 😭😭😭
#4YearsOf1989 @taylornation13 @taylorswift13"
81,2018-10-27 21:43:24,Sen. Bob Menendez’ race in ‘deep blue’ New Jersey is now neck-and-neck; with new polls showing his GOP candidate catching up to the incumbent lawmaker with less than two weeks until the pivotal 2018 midterm elections.
82,2018-10-27 21:43:09,"just voted in my first midterm election! 

if youre informed and know what you want, then you should do the same!"
83,2018-10-27 21:43:00,"Fellow Texas Democrats, please, please, please double check your vote before casting. With Margins this small, every single vote is going to count!!!

 https://t.co/xDUCM71c4N"
84,2018-10-27 21:42:59,"@N_J____ @ForecasterEnten Yes, that's true, thank you. But, though valid, that correction misses the mark: 500 is still less than either 560 or 675. I still have a similar question: Why a lower number now than in either past midterm?"
85,2018-10-27 21:42:44,Racist demagoguery isn’t a Trump-specific problem. It’s long been embraced by the GOP and the conservative movement. https://t.co/eCwFJJF4DD via @HuffPostPol
86,2018-10-27 21:42:32,"Michelle Obama is continuing her efforts to increase voter turnout in the midterm elections, this time by encouraging people to secure a squad. #WhenWeAllVote  #IWillVote  #TodayIsTheDay  #EarlyVoting #VoteBlueToSaveDemocracy https://t.co/jfODEFD4Bh"
87,2018-10-27 21:42:31,"Deroy Murdock: This may be the midterm elections' biggest secret

https://t.co/Svik8PTDqc
Democrats have yet again fabricated the narrative on how Republicans will denigrate HealthCare,this is pure fiction  &amp; meant to be politically expedient for Mid-Terms, no ethics or integrity"
88,2018-10-27 21:42:29,The Midterm Elections Are a Referendum on Donald Trump https://t.co/FqEQtyK5fi
89,2018-10-27 21:41:54,🦈 Fins to the left. Fins to the right. Four mako sharks will be used by a Florida university to predict Florida’s contentious midterm elections #makoprediction https://t.co/O5DRGoT5AU
90,2018-10-27 21:41:46,"11 days until the midterm elections: Where things stand From Nevada's too-close-to-call Senate race to a contentious governor's race in Florida, the electoral atmosphere remains tense. https://t.co/oG4WTR1krY #USRC https://t.co/hMGHJua5Dk"
91,2018-10-27 21:41:25,@DDbeyork It’s a midterm no one will care
92,2018-10-27 21:41:25,2018 Midterm Election Results Prophecy https://t.co/JTjqYXPt9l via @YouTube
93,2018-10-27 21:41:24,"Just like how their religion is fear-based, so, too, is their politics. Hillary, I love you, but ""Deplorable"" was too kind. https://t.co/qycri8Lk0r"
94,2018-10-27 21:41:23,"Michelle Obama and the #VotingSquad challenge encourages people to hold their friends and loved ones accountable by ensuring they vote in the midterm elections. Election Day is Nov. 6 and early voting is underway in many states. 
https://t.co/MBQgqTi1JP"
95,2018-10-27 21:41:13,@wpconnolly voting for the first time this midterm! the best part of turning 18 next week 🤩💓
96,2018-10-27 21:41:06,"Can a progressive who sounds like Bernie Sanders win in Arizona? David Garcia, the Democrat running for governor, says he's betting on ""new people, new energy, new enthusiasm. They're not out there to vote for the same old politics."" https://t.co/I2W2W3AMcx"
97,2018-10-27 21:40:37,Packages &amp; Russia? SB2 Decode &amp; MidTerm Updates! B2T Show Oct 25 https://t.co/ceY83bk5gc
98,2018-10-27 21:40:27,"I got a 81 on my midterm , everytime i think about it I get shittn 🏌🏾‍♂️😡"
99,2018-10-27 21:40:04,"@Iustforoses FFFFF i literally study the bare minimum and just pray, like for my last midterm i literally started typing out notes the night before and then read it over once right before my exam. i didn’t get the result back yet but i felt confident SKSKS"
100,2018-10-27 21:39:43,"Thank you to our partner @UNISHKAResearch for sharing this numerical breakdown of potential women, post-Midterm. Election Update: 100 Women -- Or More -- Could Be Elected To The House https://t.co/mxsvHjOHN2 @JessicaNGrounds @kristinhaffert"
101,2018-10-27 21:39:31,"Deroy Murdock: This may be the midterm elections' biggest secret

https://t.co/VKhgHvt8v0"
102,2018-10-27 21:39:07,"Alex Jones breaks down how the Pittsburgh synagogue shooting that killed eight is the latest move by the Deep State to sow civil unrest and effect the historic upcoming midterm election. #Pittsburgh
#PittsburghSynagogue
https://t.co/FEfHQHmTrW"
103,2018-10-27 21:38:36,GO OUT! f**** that midterm https://t.co/1oedD2lahu
104,2018-10-27 21:38:10,10 days until the midterm elections: Where things stand https://t.co/qVPVcJ21tw
105,2018-10-27 21:38:09,"arrest of 56-year old, Cesar Altieri Sayoc of Aventura, Florida,   also  known as Cesar Sayoc, or Cesar Altieri Randazzo, as he is known  on   facebook, on allegations he is responsible for the flurry of fake  bombs   sent to Democrat leaders just days before the 2018 midterm https://t.co/N4jeTkigsX"
106,2018-10-27 21:38:05,"Sorry GOP, looks like Mexico took your only midterm talking point away from you. Womp, womp! https://t.co/SHC189k88B"
107,2018-10-27 21:37:46,just my luck to be dying sick for midterm
108,2018-10-27 21:37:22,"@piersmorgan I share your frustration but what drives a person to hate a race, religion, or political views so much that he must kill them?  The finger-pointing has already started over here!  Politicians have started using this tragedy for their midterm votes.  We need Solutions!"
109,2018-10-27 21:37:16,Some Texans claim voting machines are switching their votes. Officials say it’s ‘human error.’ - Midterm Elections https://t.co/p7ycyVxKgG
110,2018-10-27 21:36:45,"This is a midterm party! To grow your pages to make your voices as loud as possible before the election follow everyone who

LIKES🐋
RETWEETS🐬
or
COMMENTS🐳

You are the heroes of the resistance! Vote blue!❄️"
111,2018-10-27 21:36:44,"@rcrobjohn @thehill Actually, it is very common for presidents to campaign in the midterm immediately following their last year as president.

Why didn't GW Bush? He was willing, but [wait for it] NO ONE WANTED HIS HELP!!!"
112,2018-10-27 21:36:33,"I wish the conservatives wouldn't lie and project what progressive would do if they won. You have no idea, it's not productive, so keep those ugly thoughts to yourself. https://t.co/W4xhzO2t9Z via @HuffPostPol"
113,2018-10-27 21:36:29,Michelle Obama wants you to start a voting squad to ensure turnout in the midterm elections. https://t.co/hgvwTSsHzw via @HuffPostPol
114,2018-10-27 21:36:13,you ever write a midterm and know you fucked up 🤪🤪🤪
115,2018-10-27 21:36:00,There are growing signs that the GOP might finally pay a price for its Faustian bargain with Trumpian bigotry. @EricLevitz writes https://t.co/pR91BvvaSy
116,2018-10-27 21:35:59,"Basically unfixable. The damage is already done. 
“While it is too late for them to register for the upcoming midterm elections, they are still eligible to re-register for the 2020 presidential election.” https://t.co/yNcCfoy1Uz"
117,2018-10-27 21:35:57,Deroy Murdock: This may be the midterm elections' biggest secret https://t.co/p0Eqh5IHcp #FoxNews
118,2018-10-27 21:35:35,"Deroy Murdock: This may be the midterm elections' biggest secret

https://t.co/TTrWxv22y3"
119,2018-10-27 21:35:31,The Midterm Elections Are a Referendum on Trump https://t.co/5uyydo0mAA
120,2018-10-27 21:35:08,"Trump told these workers 'don't sell your house'. They say he hasn't kept his jobs promise

Ahhh! So you have Political Promissory Notes in America too!
And I thought they were solely an Australian Lieberal Party invention! 😁😁😁
 https://t.co/RilmMiekXf"
121,2018-10-27 21:35:03,"@multitasker333 @travlnjak @RadGeekpartduex @MikayesFiona @BaderAbrahams87 @davealvord164 @Cara_TXZEAL @StateDept @realKyleOlbert @pspoole This is small piece of a bigger puzzle.
Iran sanctions go into full effect 11/04
US/China trade conference 11/05
Midterm elections 11/06
Summit with Trump &amp; Xi to meet end of month
https://t.co/JUpDVRkGix
https://t.co/vH8XXEMhjt"
122,2018-10-27 21:34:51,"Deroy Murdock: This may be the midterm elections' biggest secret

https://t.co/Mzd5Sc0t7l"
123,2018-10-27 21:34:42,"Alex Jones breaks down how the Pittsburgh synagogue shooting that killed eight is the latest move by the Deep State to sow civil unrest and effect the historic upcoming midterm election.
https://t.co/lJwHhZyuul... https://t.co/7DYr7cWST9"
124,2018-10-27 21:34:40,"By the end of early vote in NC, roughly 2M will have voted. In 2014, EV made up half the vote. In 2016, EV made up 2/3. If only another million vote on election day, turnout in NC will only be about 43%, about normal for a Blue Moon midterm. https://t.co/diIqnQRmb8"
125,2018-10-27 21:34:21,Hoping for a Midterm Split Decision by ROSS DOUTHAT https://t.co/kQnIzxW3zj https://t.co/8Nu5X45JIX
126,2018-10-27 21:34:07,"ICYMI: Florida, Illinois slammed with $942 million in midterm ads https://t.co/DYkS8950QJ https://t.co/jHyiF3AAqx"
127,2018-10-27 21:34:00,"Look how many Falcon staff took advantage of early voting last week! #HuffmanProud! Get out and vote, Texas!

Texas Election, 2018:  The Early Voting Period for the 2018 midterm election in Texas runs until... https://t.co/BFg4np4rHk"
128,2018-10-27 21:33:58,Deroy Murdock: This may be the midterm elections' biggest secret | Fox News https://t.co/DUqG2aXYuW
129,2018-10-27 21:33:54,"Three Deep State false flags and counting. What's next?
https://t.co/I8pBykyVPr"
130,2018-10-27 21:33:54,"Deroy Murdock: This may be the midterm elections' biggest secret

https://t.co/sySWV0bqpl"
131,2018-10-27 21:33:52,"With midterm elections coming up, ""The Five Challenges Facing Voters with Disabilities"" https://t.co/k16cdHleIx"
132,2018-10-27 21:33:51,The Midterm Elections Are a Referendum on Donald Trump | The New Yorker.     Tough to argue with this article.  Hope my American friends get out and vote.  https://t.co/3jSGhbtp3Q
133,2018-10-27 21:33:51,"@queersocialism This is certainly going to get worse before it gets better. 

For me at least, the midterm is how I’ll know if there is a chance for even slightly improving what the US is right now, or if I need to more seriously consider expatriating."
134,2018-10-27 21:33:46,good morning guys &amp; gals today we’re letting women control their own reproductive rights &amp; voting in the midterm elections !
135,2018-10-27 21:33:43,"✔️Published on October 25, 2018@8:10am: 

https://t.co/FFbbvHdtg3 13 days until the midterm elections: Where things stand https://t.co/8TcXSwBzrE  

#yahoo"
136,2018-10-27 21:33:36,"Little did Democrats know a crazy Nazi zealot would walk into a synagogue and open fire...the day after ""capturing"" their midterm Trump-sticker conman, designed to constantly fill headlines and anti-Trump narratives for the next 15 days. #WalkAway #VoteDemsOut"
137,2018-10-27 21:33:27,@anusha_majeed How'd you feel you did on the midterm?
138,2018-10-27 21:33:23,No excuses for not voting! PLAN today for November 6th Midterm elections.  #NoExcuses https://t.co/pcZa88BiiA
139,2018-10-27 21:33:22,Ted Cruz Leads Beto O’Rourke in Texas Senate Battle by 6 Points https://t.co/XKyFiHxg2y via @BreitbartNews
140,2018-10-27 21:33:19,"Carrey told @Variety that he’s hoping things will change with the midterm elections. “I think that we are going to vote in a new government and if we don’t we will enter a dark age,” he said. #thoughts

https://t.co/oJliTdajhI"
141,2018-10-27 21:33:12,'Voting while black': How activists are racing to create a midterm 'black wave' https://t.co/W9GckFyrvu
142,2018-10-27 21:33:02,"The Midterm Elections Expose The Rot In Elite Conservatism
https://t.co/hpQBI8vbL1"
143,2018-10-27 21:32:50,why did i have to get a headache i could have finished my midterm instead of napping OH WELL
144,2018-10-27 21:32:49,@jaketapper Can you report on Democrats midterm message instead of continuing to help him distribute his hate?
145,2018-10-27 21:32:46,I have maybe 6 more sentences to write to finish off this midterm. In my mind I’m debating what I’ll play on my Switch to what horror movie. *sigh* Another hour gone.
146,2018-10-27 21:32:41,Just ready to be home. Do my midterm &amp; sleep.
147,2018-10-27 21:32:31,@DesignationSix Vote em out!! Midterm party!!! https://t.co/O7FXVNs30y
148,2018-10-27 21:32:28,I don't think there's any credible argument that the past week of racially and politically motivated attacks by the far-right is not related to the GOP's midterm strategy relying on spreading racially-charged fear and conspiracy theories.
149,2018-10-27 21:32:25,It’s time for a #RedWave this midterm election. Let’s elect #Republicans who want to #MAGA @realDonaldTrump we are with you!
150,2018-10-27 21:32:18,"Donald Trump's promises leave a community frustrated.  
Nothing to see here folks, just more lies. https://t.co/M4CDW8J9WB #TrumpLies"
151,2018-10-27 21:32:09,"The choice is yours. If there is a midterm #redwave, then our POTUS and nation is safe and we will continue to prosper. But, if we let the Dems win, they will try to impeach POTUS,implement their socialist agenda and drive us back into the Obama-era dark age. https://t.co/E4nB5AoW7f"
152,2018-10-27 21:32:06,The Midterm Elections Are a Referendum on Donald Trump https://t.co/S17bHLB1A9
153,2018-10-27 21:32:03,"ICYMI: Florida, Illinois slammed with $942 million in midterm ads https://t.co/3oOOnnZhJH https://t.co/05So20zoj1"
154,2018-10-27 21:32:01,Here's What Will Happen If Democrats Can Investigate Trump https://t.co/hL9cfuxPTZ via @MotherJones
155,2018-10-27 21:31:58,Arrived this week from @irishelectron the @Kitronik mono amp kit and boom box..... next project researched for 2nd year Technology after midterm. Alot of scope for designing their own boom box. @technology_4 @technoteachers https://t.co/xbw2bnteWF
156,2018-10-27 21:31:56,@joshfoxfilm @ComfortablySmug I think you just found the winning midterm slogan for the Libs.
157,2018-10-27 21:31:44,"it’d be a lot less disturbing if they weren’t running around saying things like “well of course the bombing was all a false flag, NPCs don’t actually have souls or thoughts so of course they’d be lining up to die horribly just to mildly inconvenience our midterm momentum”"
158,2018-10-27 21:31:41,"Lara Trump, President Trump's daughter-in-law and senior adviser to his 2020 reelection campaign, says the president will not bear responsibility for GOP losses in this year's midterm elections   THIS IS WHAT BRAIN DEAD LOOKS LIKE"
159,2018-10-27 21:31:29,MSNBC 'Republican' Nicolle Wallace Hopes for Democratic Midterm Domination https://t.co/gaoZPR9fOJ
160,2018-10-27 21:31:02,Say what you will about Mill Bitchell but he's right about midterm voting. Midterm elections are boomer season. https://t.co/mAcdOvi3Ii
161,2018-10-27 21:30:51,"#Donaldtrump says they're be violence if he loses... that's incitement 
If he loses POWER #Midterm its because the People voted to do it .. #willofthepeople #VOTE #IMpeach the garbage president"
162,2018-10-27 21:30:35,"Midterm submitted.

Let the Grey’s binge commence."
163,2018-10-27 21:30:27,"10, 9, 8, 7, 6, 5, 4, 3, 2, 1... Election Day!! That's how close we are to midterm elections that will have sweeping consequences for years to come, from health care to education to voting rights. You've done so much already, but... https://t.co/EzeFYBIi8t"
164,2018-10-27 21:30:19,@ForecasterEnten Why is it dropping with each midterm?
165,2018-10-27 21:30:17,I had midterm evaluations today for clinical and my professor almost made me cry!! 💕💕💕
166,2018-10-27 21:30:14,"Far-right extremists have ramped up anti-Semitic harassment against Jewish journalists, politicians and others ahead of the midterm elections, according to a report released by a Jewish civil rights group one day before the Pittsburgh... https://t.co/Inmjf25B1u"
167,2018-10-27 21:30:08,"""Hoping for a Midterm Split Decision"" by ROSS DOUTHAT via NYT The New York Times https://t.co/JAROJIOjqR"
168,2018-10-27 21:30:08,I watched a report by Sara Carter that the former liberal Pres of Honduras is working with the liberals here &amp; there to cause chaos in Honduras for their new Pres &amp; here for Pres Trump. People Without Borders has liberal Soros $$ funding the caravans to impact midterm election https://t.co/WPNorCNeMm
169,2018-10-27 21:30:08,Here’s how to avoid problems with straight-ticket voting in Texas | The Texas Tribune https://t.co/EiLmj1QVE2
170,2018-10-27 21:30:07,LGBT candidates in the midterm elections leading the Rainbow Wave https://t.co/mPnDeMZfEi https://t.co/4IspnGiOzE
171,2018-10-27 21:30:02,@DonaldJTrumpJr So do we need a special counsel to look and see if Iran was involved in our midterm elections now?Hay Muller.
