,timestamp,likes,retweets,source,length,tweet
73,2018-10-28 02:24:49,0,0,SocialFlow,131,"Millican, Johnson Jr. lead qualifying heading into Sunday’s eliminations at Toyota NHRA Las Vegas Nationals https://t.co/8ue5gpdROb"
74,2018-10-28 02:24:33,0,54,Twitter for iPhone,140,"RT @TGR_WRC: #YarisWRC was definitely the fastest car during the morning loop! 💪
Here are the brightest highlights of it. 👇

#TOYOTA #Yaris…"
75,2018-10-28 02:24:30,1,0,Twitter for iPhone,94,We tell y’all we driving Benz and when you come you see a Toyota Camry https://t.co/J4vtmZ7Us4
76,2018-10-28 02:24:23,0,0,Twitter for Android,66,My life's story on Toyota Trails magazine. https://t.co/qyMHUKTAQR
77,2018-10-28 02:24:15,0,0,Twitter for iPad,75,@staceysoleil @AnaheimToyota @Toyota @TheToyotaPrius Congrats! Nice wheels!
78,2018-10-28 02:24:02,0,6,Twitter for Android,140,"RT @douglasernst: I happen to like my little Toyota, lady. I’ll also park wherever I want in the Target parking lot. 👍 https://t.co/D3KLQKb…"
79,2018-10-28 02:23:41,0,228,Twitter for Android,113,"RT @GambarKlasik: A man standing between 1971 Toyota Celica and 1970 Holden Torana, 1981. https://t.co/ofjyyRZVxH"
80,2018-10-28 02:23:25,0,0,IFTTT,219,RT https://t.co/9Jx8kiXTcl Savannah traffic...tourists probably in a Toyota going one way and the lion the other #lion #wildlife #landscape #safari #travel #Kenya #nature #travelphotography #wil… https://t.co/469L0FhfgG
81,2018-10-28 02:22:00,1,0,dlvr.it,96,Millican paces NHRA Top Fuel qualifying in Vegas https://t.co/YCvlQ8amMI https://t.co/OIlogl9k0S
82,2018-10-28 02:21:07,0,1328,Twitter for iPad,140,RT @RiversDecember: My bus stop is a couple blocks from the Toyota Center and HPD officers are driving around with their windows down jammi…
83,2018-10-28 02:20:55,0,827,Twitter for Android,115,RT @KrangTNelson: paralyzed by depression bc I can’t stop thinkin abt a 2008 toyota corolla https://t.co/mrY9sFQIMw
84,2018-10-28 02:20:50,0,3,Twitter for iPhone,140,"RT @Trodgers_4: People buy Toyota Tacoma’s and put literally everything on them. 7 bikes, 4 pieces of luggage, a cooler, and maybe even ano…"
85,2018-10-28 02:20:32,0,0,Facebook,107,Live from Toyota music factory. Awaiting Maxwell. #thisisdallasjazz with the wifey. https://t.co/YExFm5W7kb
86,2018-10-28 02:19:50,0,25,Twitter Web Client,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
87,2018-10-28 02:19:31,0,130,Twitter for Android,96,"RT @ThugRaccoons: There can be only one 

~ Me swerving into every Toyota Highlander I encounter"
88,2018-10-28 02:19:28,0,38,Twitter for iPhone,140,"RT @buffalobills: Cowboy Tremaine. Superhero Josh. Hotdog Harry.

The Bills Toyota Rookie Club threw a surprise Halloween Party for our fri…"
89,2018-10-28 02:19:16,0,0,Twitter for Android,179,@lrozen @Honda @FoxNews Honda's new turbo engines and cvt transmissions will not be reliable by the way. Go with Toyota with their non turbo engines and geared auto transmissions.
90,2018-10-28 02:19:04,0,827,Twitter for iPhone,115,RT @KrangTNelson: paralyzed by depression bc I can’t stop thinkin abt a 2008 toyota corolla https://t.co/mrY9sFQIMw
91,2018-10-28 02:17:49,0,1,Twitter for iPhone,116,"RT @jackdesrosier: Buying a Toyota isn’t like buying any other vehicle, these things are like long term investments."
92,2018-10-28 02:17:38,0,0,Twitter for iPhone,170,"@legallybitchy That’s true for Lexus because Toyota can service it. But say a BMW X1 has a low entry point, but the same cost of maintenance as their higher end vehicles."
93,2018-10-28 02:16:30,2,0,Twitter for iPhone,95,Who the hell is buying 2018 HONDA? Like people get a 2018 Toyota baby 🙄 https://t.co/xwNXa1zmFJ
94,2018-10-28 02:16:08,0,0,SportsEngineNBC,117,1819 Standings and Stats: WW1819 - Smittys Wings (4) at WW1819 - Precision Toyota (5) - FINAL https://t.co/R9rwGC5Srp
95,2018-10-28 02:15:44,0,12,Twitter for iPhone,140,"RT @HawthornFC: Adelaide awaits!

We will play the Crows at Adelaide Oval in the Opening Round of the 2019 Toyota AFL Premiership Season. h…"
96,2018-10-28 02:15:36,0,14,Twitter for Android,109,RT @Toyota: Ready for a weekend of #ToyotaMusic in sunny New Orleans for #VoodooFest! https://t.co/8P9gwRHtEw
97,2018-10-28 02:15:23,0,0,Instagram,169,Live Auction Now- Help us find the perfect home for this rare classic! #toyota #toyotalandcruiser - #fj25landcruiser. Bid now at Bring-a-Trailer… https://t.co/WWnzePCke9
98,2018-10-28 02:15:05,0,0,Twitter Web Client,285,"@The_Gal_Wonder This Toyota ad that tells the story of Lauren Woolstencroft beating the odds to win eight Paralympic gold medals seems be an example of both the overcoming the monster and the quest story types. What do you guys think? Could it be both? #CM215BU
https://t.co/CDM3wPNmUd"
99,2018-10-28 02:14:46,0,4,Twitter for iPhone,140,RT @el_budget: Jake Fromm is a Toyota Camry. Nothing wrong with a Camry. Solid dependable car. Justin Fields is a Ferrari. Kirby Smart refu…
100,2018-10-28 02:13:23,0,25,Twitter Web Client,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
101,2018-10-28 02:13:23,0,1328,Twitter for iPhone,140,RT @RiversDecember: My bus stop is a couple blocks from the Toyota Center and HPD officers are driving around with their windows down jammi…
102,2018-10-28 02:12:36,0,21,Twitter for iPad,140,"RT @melbournefc: Get excited, red + blue! 🙌

We'll take on Port Adelaide at the 'G, in the Opening Round of the 2019 Toyota AFL Premiership…"
103,2018-10-28 02:11:54,0,1,Twitter for iPad,140,"RT @TyffaniHarvey: @the_dairyfreeze A 20 gauge sheet metal that was shaped and welded. The body work included fender skirts, twin spotlight…"
104,2018-10-28 02:11:03,1,0,Twitter for Android,270,"So tomorrow is the day i get to see @DUCKWRTH at the toyota music den, MY IDOL!! 5 years waiting for this man to blossom 🌷🌷🌷

@DUCKWRTH i hope you invite me on stage to freestyle for you, or atleast after the show because you ROCK THE STAGE #VOODOOFEST #UGLY #IDOL #ICON"
105,2018-10-28 02:09:09,0,2,Twitter for iPhone,140,"RT @lovingfcels: just know that when your blessings aren’t coming quick enough , it takes six months to build a rolls royce and only thirte…"
106,2018-10-28 02:08:19,2,1,Twitter for iPhone,160,"@TheRebeccaMetz @IndivisibleNet @SpectrumEntUS @askspectrum 🎶 You asked for it, you got it, she’s fired! 🎶 (see the old Toyota jingle) 😀
https://t.co/1XTDNvCOuw"
107,2018-10-28 02:06:47,0,228,Twitter for iPhone,113,"RT @GambarKlasik: A man standing between 1971 Toyota Celica and 1970 Holden Torana, 1981. https://t.co/ofjyyRZVxH"
108,2018-10-28 02:06:16,0,0,Twitter for iPhone,192,.@Toyota Imma go ahead and say “The Wanderer” is not an appropriate song to associate with children in a commercial. Have you read the original lyrics? #whatwereyouthinking #judgmentwaslacking
109,2018-10-28 02:06:01,0,22,Twitter Web Client,140,"RT @bigmchnmotors: 🚨NEWS: Calling all Force fans!!! 
Tomorrow @courtneyforce and @BrittanyForce will be taking over the @bigmachinelabelgro…"
110,2018-10-28 02:05:56,0,9,Twitter for Android,108,"RT @CHIIBA_GFX: practice effect   
- Toyota C-HR -
Speed art https://t.co/yyR2yGH8VC https://t.co/1QF9rRMhE3"
111,2018-10-28 02:05:37,0,21,Twitter for iPhone,140,"RT @TGR_WRC: 📰 @JariMattiWRC reigns for TOYOTA GAZOO Racing after a day of rain in Spain

➡️ Read more in our press release from Day 3 at @…"
112,2018-10-28 02:05:16,0,1328,Twitter Lite,140,RT @RiversDecember: My bus stop is a couple blocks from the Toyota Center and HPD officers are driving around with their windows down jammi…
113,2018-10-28 02:05:09,0,827,Twitter for iPhone,115,RT @KrangTNelson: paralyzed by depression bc I can’t stop thinkin abt a 2008 toyota corolla https://t.co/mrY9sFQIMw
114,2018-10-28 02:05:09,0,0,Auto Repair Manuals,94,"Toyota 4runner 1984-1995 Service Repair Manual
https://t.co/WPQ0UlSJ0B https://t.co/ZEhI1Di0Sx"
115,2018-10-28 02:04:14,0,3,Twitter for Android,140,"RT @aubreyeducation: FREE CAR!!!

AEF has partnered again this year with Honda/Toyota 2019 Community Support Program! Come see us at the fo…"
116,2018-10-28 02:03:52,0,3,Twitter for iPhone,140,"RT @SWShowcase: Congratulations to the 2019 Southwest Showcase Award winners: Joe Bedsole for Industry Professional of the Year, and Irving…"
117,2018-10-28 02:03:26,0,0,Twitter for iPhone,97,"Oh, @Toyota you've got Dion's lyrics mixed up. It's guy, not girl. But, nice try. 😕 🎸#TheWanderer"
118,2018-10-28 02:03:06,0,0,Twitter for Android,112,"The song The Wanderer is about a guy who has nameless indiscriminate sex, right? Why is it in Toyota Corolla ad?"
119,2018-10-28 02:02:44,0,38,Twitter for iPad,140,"RT @buffalobills: Cowboy Tremaine. Superhero Josh. Hotdog Harry.

The Bills Toyota Rookie Club threw a surprise Halloween Party for our fri…"
120,2018-10-28 02:01:44,0,0,Twitter for Android,81,"@LittleLady_V I thought about going there, too but I wanted a Toyota. Guess not 🙄"
121,2018-10-28 02:01:24,2,0,Twitter for Android,114,"Great advert from yeti dot com.
Also great music choice for a Toyota Corolla Hatchback advert.
#WorldSeries #HR4HR"
122,2018-10-28 02:01:15,0,1328,Twitter Web Client,140,RT @RiversDecember: My bus stop is a couple blocks from the Toyota Center and HPD officers are driving around with their windows down jammi…
123,2018-10-28 02:01:08,0,2,Twitter for Android,140,"RT @HailStateFB: Enter for a chance to win the @Toyota tailgate trip sweepstakes. 

Get 2 game tickets, 2-night hotel stay, and a $500 Visa…"
124,2018-10-28 02:00:51,0,25,Twitter for iPhone,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
125,2018-10-28 02:00:51,0,35,Twitter Web Client,140,"RT @hayescarll: Come join me, @RyanBingham, #StevenStills, #TheFlatlanders, @CAKEMUSIC, and more, at a rally for @BetoORourke at Toyota Mus…"
126,2018-10-28 02:00:43,0,1,Twitter for iPhone,140,RT @X929: Full stage for night two of #OWO2018 with performances from @TokyoPoliceClub @DearRouge @ModernSpaceBand live @roseandcrownbnf Do…
127,2018-10-28 02:00:43,0,1328,Twitter Web Client,140,RT @RiversDecember: My bus stop is a couple blocks from the Toyota Center and HPD officers are driving around with their windows down jammi…
128,2018-10-28 02:00:29,0,0,TweetDeck,68,There's something about the Toyota bB that makes you want to baby it
129,2018-10-28 02:00:03,0,0,Vehicle Auto-Post,117,We Buy Cars Ohio is coming soon! Check out this 2001 Toyota Sienna LE https://t.co/Fd0Hso8uhY https://t.co/Uldx1i1ydL
130,2018-10-28 02:00:00,0,0,TweetDeck,110,"Congratulations, Linda, on your 2016 Toyota Highlander! Thank you for your business! 😃 https://t.co/9SCCbRW52d"
131,2018-10-28 01:59:36,0,0,Twitter for iPhone,89,Tokyo train station.  Just a tad busy!  @ALLBLACKS_TOURS off to Kanazawa and then Toyota.
132,2018-10-28 01:59:29,0,228,Twitter for iPhone,113,"RT @GambarKlasik: A man standing between 1971 Toyota Celica and 1970 Holden Torana, 1981. https://t.co/ofjyyRZVxH"
133,2018-10-28 01:58:56,0,25,Twitter Web Client,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
134,2018-10-28 01:58:52,0,1,Twitter for iPhone,139,RT @wimbchick: @TeamCornyn @tedcruz @realDonaldTrump @SessionsforTX32 @MichaelJCloud @GregAbbott_TX @DanCrenshawTX That upper deck looking…
135,2018-10-28 01:58:44,0,0,Instagram,133,Thanks Mr. Owens on the purchase of your #tcuv #toyotatacoma from salesman KRod!💥💯 @ Fred Haas Toyota Country https://t.co/PYs26Av8qc
136,2018-10-28 01:58:32,0,228,Twitter for iPhone,113,"RT @GambarKlasik: A man standing between 1971 Toyota Celica and 1970 Holden Torana, 1981. https://t.co/ofjyyRZVxH"
137,2018-10-28 01:58:15,0,37,Twitter for iPhone,140,"RT @JariMattiWRC: Great stage, great fight! We are now leading @RallyRACC with an advantage of 3.9s over @DaniSordo 👊🏻💪🏼🇫🇮
#TOYOTA #WRC 
@M…"
138,2018-10-28 01:57:56,0,25,Twitter Web Client,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
139,2018-10-28 01:57:36,0,0,Twitter for iPhone,151,@IAMThablackguy @NissanUSA Don’t. I worked for Nissan - their products are awful. A comparable Toyota will cost less to own and be a ton more reliable.
140,2018-10-28 01:57:05,0,3,Twitter for Android,139,"RT @MissMopar7172: Some douchey bro country dingaling has realeased a song called “Blue Tacoma”. I quote “if Heaven is anywhere, it’s in a…"
141,2018-10-28 01:56:56,0,53,Twitter for iPhone,140,"RT @spenley: Toyota's T-HR3 mirrors its operator's movements. The human can also feel the resistance of its limbs and fingers, to better ju…"
142,2018-10-28 01:56:26,0,25,Twitter for iPhone,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
143,2018-10-28 01:56:13,0,25,Twitter for iPhone,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
